w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,0,1,0,0,0.487,0.450,43.884,31.803,0,906.937,882.556,906.937,-24.381
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,916.757,884.752,916.757,-32.005
0,1,0,1,1,0,0.545,0.550,39.952,38.200,0,917.387,886.389,917.387,-30.998
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,898.015,922.264,-24.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,883.426,906.598,-23.172
0,1,1,0,0,1,0.197,0.175,33.040,31.457,0,908.809,888.521,908.809,-20.289
0,1,1,0,1,0,0.339,0.350,29.832,28.634,0,910.051,889.765,910.051,-20.287
0,1,1,0,1,1,0.278,0.300,26.250,21.062,0,912.380,895.779,912.380,-16.601
0,1,1,1,0,0,0.403,0.400,23.731,18.635,0,907.809,885.620,907.809,-22.189
0,1,1,1,0,1,0.313,0.325,47.022,34.776,0,914.852,896.327,914.852,-18.524
0,1,1,1,1,0,0.499,0.500,24.336,25.032,0,914.556,893.244,914.556,-21.312
0,1,1,1,1,1,0.549,0.550,24.655,18.332,0,916.528,901.533,916.528,-14.995
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,868.920,894.047,-25.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,874.783,900.856,-26.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,878.237,901.697,-23.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,879.361,905.957,-26.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,864.367,893.254,-28.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,876.624,907.123,-30.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,875.290,904.639,-29.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,887.277,910.080,-22.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,868.412,907.056,-38.643
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,867.536,912.544,-45.008
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,872.719,915.285,-42.566
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,873.586,919.906,-46.320
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,866.061,907.124,-41.064
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,877.791,918.259,-40.467
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,875.002,918.547,-43.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,877.156,923.802,-46.646
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,873.722,903.160,-29.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,878.098,907.458,-29.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,876.383,907.556,-31.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,881.961,909.199,-27.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,872.372,899.837,-27.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,884.269,913.309,-29.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,886.513,910.153,-23.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,883.896,911.693,-27.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,901.807,924.634,-22.827
1,1,1,0,0,1,0.502,0.425,62.495,49.442,0,924.726,912.354,924.726,-12.372
1,1,1,0,1,0,0.710,0.600,49.151,46.619,0,931.352,917.880,931.352,-13.472
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,908.217,927.921,-19.704
1,1,1,1,0,0,0.756,0.650,47.477,36.620,0,925.227,911.975,925.227,-13.252
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,907.086,934.296,-27.210
1,1,1,1,1,0,0.892,0.750,53.265,43.017,0,937.654,932.175,937.654,-5.479
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,914.038,935.882,-21.844
