w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,913.015,922.264,-9.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,899.291,906.598,-7.307
0,1,1,0,0,1,0.197,0.175,33.040,31.457,0,908.809,905.854,908.809,-2.955
0,1,1,0,1,0,0.339,0.350,29.832,28.634,0,910.051,907.931,910.051,-2.120
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,917.987,917.987,912.380,5.607
0,1,1,1,0,0,0.403,0.400,23.731,18.635,0,907.809,902.256,907.809,-5.553
0,1,1,1,0,1,0.313,0.325,47.022,34.776,0,914.852,913.324,914.852,-1.528
0,1,1,1,1,0,0.499,0.500,24.336,25.032,0,914.556,910.644,914.556,-3.912
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,921.037,921.037,916.528,4.510
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,883.920,894.047,-10.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,889.783,900.856,-11.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,893.237,901.697,-8.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,894.361,905.957,-11.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,879.367,893.254,-13.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,891.624,907.123,-15.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,890.290,904.639,-14.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,902.277,910.080,-7.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,883.412,907.056,-23.643
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,883.619,912.544,-28.925
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,887.719,915.285,-27.566
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,890.133,919.906,-29.773
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,881.061,907.124,-26.064
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,895.004,918.259,-23.255
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,890.002,918.547,-28.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,894.764,923.802,-29.038
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,888.722,903.160,-14.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,893.098,907.458,-14.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,891.383,907.556,-16.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,896.961,909.199,-12.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,887.372,899.837,-12.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,899.269,913.309,-14.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,901.513,910.153,-8.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,898.896,911.693,-12.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,918.936,924.634,-5.698
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,928.800,928.800,924.726,4.075
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,934.271,934.271,931.352,2.919
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,927.711,927.921,-0.209
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,930.040,930.040,925.227,4.813
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,923.420,934.296,-10.876
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,947.691,947.691,937.654,10.038
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,930.899,935.882,-4.983
